Date,Conductance,LocationIdentifier,HydrologicCondition,HydrologicEvent,,,,,,,,,,,,,,,,,,,,,ProjectIdentifier,ActivityConductingOrganizationText,ActivityCommentText,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultStatusIdentifier,ActivityStartTime/Time
2001-05-30,252,USGS-09085000,"Stable, normal stage",Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,10:30:00
2001-06-05,272,USGS-09085000,"Stable, normal stage",Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,11:35:00
2001-07-11,430,USGS-09085000,"Stable, normal stage",Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,15:55:00
2001-07-17,470,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,16:50:00
2001-08-30,564,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:05:00
2001-08-30,551,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:05:00
2001-10-04,583,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,15:50:00
2001-10-12,641,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:05:00
2001-10-12,642,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:05:00
2001-11-09,625,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:15:00
2002-03-07,596,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:05:00
2002-04-25,424,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,14:10:00
2002-04-25,419,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2002-04-30,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,14:10:00
2002-05-29,365,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US D-77 TM,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,Accepted,13:45:00
2002-05-29,358,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US D-77 TM,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2002-06-05,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,Accepted,13:45:00
2002-06-25,529,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,15:10:00
2002-07-12,657,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,07:55:00
2002-07-30,702,USGS-09085000,"Stable, low stage",Drought,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,L-2170138 recvd 8-02-02,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,13:20:00
2002-07-30,669,USGS-09085000,"Stable, low stage",Drought,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2002-08-07,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,L-2170138 recvd 8-02-02,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,13:20:00
2002-08-19,686,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,15:15:00
2002-09-05,653,USGS-09085000,"Stable, low stage",Drought,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,L-2530024 recvd 8-9-02,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,09:45:00
2002-10-04,648,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Accepted,09:15:00
2002-10-10,658,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:20:00
2002-10-10,637,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2002-10-15,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:20:00
2002-11-15,668,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,,,USGS,USGS,Unknown,Accepted,09:15:00
2003-01-14,652,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,12:00:00
2003-02-04,652,USGS-09085000,"Stable, low stage",Routine sample,Multiple verticals,US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Multiple verticals,US DH-81,Accepted,13:55:00
2003-04-04,598,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:15:00
2003-04-24,482,USGS-09085000,"Stable, normal stage",Snowmelt,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:25:00
2003-04-24,463,USGS-09085000,"Stable, normal stage",Snowmelt,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2003-04-29,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:25:00
2003-05-06,422,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:55:00
2003-05-28,186,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US D-95 plastic bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,09:15:00
2003-05-28,196,USGS-09085000,Rising stage,Snowmelt,Equal width increment (ewi),US D-95 plastic bottle,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2003-06-02,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,09:15:00
2003-05-30,173,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,12:30:00
2003-07-03,344,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,08:45:00
2003-07-24,540,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:40:00
2003-09-05,590,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:55:00
2003-09-05,554,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",,2003-09-10,,Lower Reporting Limit,2.6,uS/cm @25C,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:55:00
2003-10-09,588,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,08:30:00
2003-10-23,606,USGS-09085000,"Stable, low stage",Drought,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,09:55:00
2003-12-12,620,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:20:00
2004-02-03,598,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,11:25:00
2004-03-22,513,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,13:15:00
2004-04-20,446,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,14:25:00
2004-05-12,269,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,12:00:00
2004-05-26,301,USGS-09085000,"Stable, normal stage",Snowmelt,Equal width increment (ewi),US D-95 plastic bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-1490166 x=cooler received late (11:20am,5/28/04) according to DOI contract with FedEX. File claim with FedEX.com for late delivery charges.",USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,12:55:00
2004-06-09,229,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,08:45:00
2004-07-01,355,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:30:00
2004-09-03,703,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:30:00
2004-09-09,676,USGS-09085000,"Stable, low stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-2540155 Changed field cond. value from 6.76 to correct apparent typo on ASR, 12/16/04, dm.",USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,10:45:00
2004-10-08,616,USGS-09085000,Not determined,Routine sample,USGS,Unknown,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS,USGS,Unknown,Accepted,09:00:00
2004-11-23,613,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,14:05:00
2005-01-27,593,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,13:00:00
2005-03-25,582,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,12:50:00
2005-04-11,540,USGS-09085000,"Stable, normal stage",Routine sample,Multiple verticals,Open-Mouth Bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Multiple verticals,Open-Mouth Bottle,Accepted,10:40:00
2005-06-29,238,USGS-09085000,"Stable, normal stage",Routine sample,Grab sample  (dip),Open-Mouth Bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-1860024 Received July 02,2005",USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,Accepted,15:40:00
2005-12-19,590,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:30:00
2006-02-16,574,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-0520081 Received February 21,2006",USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,13:00:00
2006-04-13,395,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US D-95 plastic bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,11:20:00
2006-05-25,223,USGS-09085000,Falling stage,Routine sample,Grab sample  (dip),Open-Mouth Bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-1500036 Received May 27,2006",USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,Accepted,08:30:00
2006-07-13,443,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-95 plastic bottle,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-1990047 Received July 15,2006",USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,Accepted,09:30:00
2006-11-07,588,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-3170002 Received November 11,2006",USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:30:00
2007-02-08,554,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,09:00:00
2007-04-16,445,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,16:45:00
2007-06-06,230,USGS-09085000,"Stable, high stage",Routine sample,Equal width increment (ewi),US D-95 plastic bottle,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,11:00:00
2007-08-06,506,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-2250091 Received August 11,2007",USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,13:30:00
2007-09-19,561,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US D-95 plastic bottle,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,"L-2670009 Received September 22, 2007",USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,Accepted,12:00:00
2007-10-10,627,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,14:10:00
2008-01-28,561,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,12:45:00
2008-02-26,544,USGS-09085000,"Stable, normal stage",Routine sample,Equal width increment (ewi),US DH-81,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-81,Accepted,11:45:00
2008-04-23,391,USGS-09085000,Rising stage,Routine sample,Equal width increment (ewi),US DH-95 plastic bottle,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,Accepted,13:00:00
2008-06-16,211,USGS-09085000,Rising stage,Routine sample,Grab sample  (dip),Open-Mouth Bottle,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,Accepted,12:00:00
