OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00601100,Sample-Routine,Water,Surface Water,2006-04-13,16:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,86,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00802736,Quality Control Sample-Field Replicate,Water,Surface Water,2008-07-28,13:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,86.9,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00403985,Sample-Routine,Water,Surface Water,2004-09-08,09:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,88,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00700624,Quality Control Sample-Field Replicate,Water,Surface Water,2007-02-07,11:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,88,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT013,USGS,"Alkalinity, wf, field, increment",,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01703856,Sample-Routine,Water,Surface Water,2017-08-28,11:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,89.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99801433,Sample-Routine,Water,Surface Water,1998-03-12,11:10:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-391531106525200,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,90,mg/l CaCO3,,Historical,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802565,Sample-Routine,Water,Surface Water,1998-06-09,10:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Dissolved,92,mg/l CaCO3,,Historical,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00503408,Sample-Routine,Water,Surface Water,2005-09-06,13:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,92,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803764,Sample-Routine,Water,Surface Water,1998-09-03,09:15:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-391531106525200,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,92,mg/l CaCO3,,Historical,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00600390,Sample-Routine,Water,Surface Water,2005-12-23,09:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-3610023 Received December 24, 2005",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,93,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01100567,Sample-Routine,Water,Surface Water,2010-11-16,14:05:00,MST,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,tech samples,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,93.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01201548,Sample-Routine,Water,Surface Water,2012-04-10,10:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,94.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01403506,Sample-Routine,Water,Surface Water,2014-09-03,10:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,95.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01501656,Sample-Routine,Water,Surface Water,2015-05-29,15:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,95.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01802004,Sample-Routine,Water,Surface Water,2018-06-21,17:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,95.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01101230,Sample-Routine,Water,Surface Water,2011-03-31,10:15:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-09081000,"L-0940023 Received April 2, 2011",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,96.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01601543,Sample-Routine,Water,Surface Water,2016-04-19,11:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,96.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01202581,Sample-Routine,Water,Surface Water,2012-06-18,10:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,"L-1740107 Received June 21, 2012",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,99.1,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99901532,Sample-Routine,Water,Surface Water,1999-04-20,12:26:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,100,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803525,Sample-Routine,Water,Surface Water,1998-08-19,13:35:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,110,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99703574,Sample-Routine,Water,Surface Water,1997-08-20,15:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Total,114,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99800374,Sample-Routine,Water,Surface Water,1997-10-21,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Total,118,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201933,Sample-Routine,Water,Surface Water,1982-08-05,12:45:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,120,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201934,Sample-Routine,Water,Surface Water,1982-08-12,12:15:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,120,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201940,Sample-Routine,Water,Surface Water,1982-09-24,,,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,120,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301676,Sample-Routine,Water,Surface Water,1982-11-09,16:20:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,124,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99704020,Sample-Routine,Water,Surface Water,1997-09-10,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Total,124,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301680,Sample-Routine,Water,Surface Water,1982-12-10,11:50:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,127,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301682,Sample-Routine,Water,Surface Water,1982-12-22,12:40:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,128,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301673,Sample-Routine,Water,Surface Water,1982-10-21,14:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,129,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201939,Sample-Routine,Water,Surface Water,1982-09-16,15:30:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,130,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201938,Sample-Routine,Water,Surface Water,1982-09-10,11:00:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,130,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201935,Sample-Routine,Water,Surface Water,1982-08-18,13:30:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,130,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99900295,Sample-Routine,Water,Surface Water,1998-10-20,15:05:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,134,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301678,Sample-Routine,Water,Surface Water,1982-11-24,10:50:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,136,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301683,Sample-Routine,Water,Surface Water,1982-12-29,11:15:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,141,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803523,Sample-Routine,Water,Surface Water,1998-08-19,08:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,144,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802216,Sample-Routine,Water,Surface Water,1998-05-11,15:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,21.5,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99901529,Sample-Routine,Water,Surface Water,1999-04-20,08:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,25.0,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803526,Sample-Routine,Water,Surface Water,1998-08-19,16:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,25.3,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99800375,Sample-Routine,Water,Surface Water,1997-10-22,08:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,26.8,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99704221,Sample-Routine,Water,Groundwater,1997-09-09,10:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-390421106533400,,,"Stable, normal stage",Routine sample,4040,USGS parameter code 82398,Submersible pump,Submersible positive-pressure pump,,Alkalinity,Total,27.1,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99704223,Sample-Routine,Water,Groundwater,1997-09-10,09:30:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-390810106463000,,,"Stable, normal stage",Routine sample,4040,USGS parameter code 82398,Submersible pump,Submersible positive-pressure pump,,Alkalinity,Total,28.0,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99900296,Sample-Routine,Water,Surface Water,1998-10-21,09:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,29.8,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99701139,Sample-Routine,Water,Surface Water,1997-03-06,12:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,31.0,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99801432,Sample-Routine,Water,Surface Water,1998-03-12,09:25:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09073400,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,39.3,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802437,Sample-Routine,Water,Surface Water,1998-06-01,14:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Total,63.8,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99701966,Sample-Routine,Water,Surface Water,1997-05-23,10:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Falling stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Total,77.3,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99801431,Quality Control Sample-Field Replicate,Water,Surface Water,1998-03-11,12:15:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,84.3,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
